Index,Order ID,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,Amount,Ship-City,Ship-State,Ship-Postal-Code,B2B,age_group
30393,171-2503346-4754748,2503346,F,18,06-01-2023,Delivered,Amazon,JNE3802-KR-S,kurta,S,1,453,COIMBATORE,TAMIL NADU,641004,No,youth
29641,405-0260020-2953958,260020,F,50,06-02-2023,Delivered,Amazon,JNE3787-KR-XXL,kurta,XXL,1,487,DIAMOND HARBOUR,WEST BENGAL,743331,No,middle_age
30445,171-3360673-2615524,3360673,M,18,06-01-2023,Delivered,Myntra,SET377-KR-NP-XL,Set,XL,1,1238,KALYAN,MAHARASHTRA,421301,No,youth
19739,405-9406267-2364355,9406267,F,30,05-02-2023,Delivered,Ajio,J0352-KR-XL,kurta,XL,1,635,MUMBAI,MAHARASHTRA,400077,No,adults
19763,403-6489147-8037958,6489147,M,30,05-02-2023,Delivered,Flipkart,J0339-DR-XXXL,Western Dress,3XL,1,1091,MUMBAI,MAHARASHTRA,400068,No,adults
29648,171-2136545-1079528,2136545,M,50,06-02-2023,Delivered,Amazon,NW029-ST-SR-L,Set,L,1,455,CHENNAI,TAMIL NADU,600041,No,middle_age
29845,406-9559111-7651507,9559111,F,50,06-02-2023,Delivered,Amazon,SAR015,Saree,Free,1,1041,BENGALURU,KARNATAKA,560068,No,middle_age
8571,404-1193637-5413959,1193637,M,50,04-03-2023,Delivered,Flipkart,JNE3797-KR-A-L,Western Dress,L,1,771,THRISSUR,KERALA,680022,No,middle_age
8621,403-5263134-5133132,5263134,F,50,04-03-2023,Delivered,Flipkart,J0003-SET-M,Set,M,1,696,GHAZIABAD,UTTAR PRADESH,201017,No,middle_age
19771,171-2951155-4336358,2951155,F,30,05-02-2023,Delivered,Amazon,J0230-SKD-L,Set,L,1,1111,NEW DELHI,DELHI,110034,No,adults
19805,408-7048619-9860328,7048619,F,30,05-02-2023,Returned,Flipkart,JNE3702-KR-XL,kurta,XL,1,325,COIMBATORE,TAMIL NADU,641035,No,adults
8623,406-4300125-1067516,4300125,F,50,04-03-2023,Delivered,Myntra,SAR026,Saree,Free,1,653,PALAKKAD,KERALA,678007,No,middle_age
8624,403-4571545-9261928,4571545,F,50,04-03-2023,Delivered,Ajio,SET184-KR-PP-XXL,Set,XXL,1,563,DELHI,DELHI,110092,No,middle_age
8842,171-2796665-5476351,2796665,F,50,04-03-2023,Delivered,Myntra,J0339-DR-XXXL,Western Dress,3XL,1,743,Lucknow,UTTAR PRADESH,226012,No,middle_age
30493,171-8526564-6317934,8526564,F,18,06-01-2023,Delivered,Amazon,JNE3437-KR-L,kurta,L,1,499,CHITTOOR,ANDHRA PRADESH,517002,No,youth
30549,408-1460069-6925922,1460069,F,18,06-01-2023,Delivered,Myntra,JNE3431-KR-L,kurta,L,1,349,PATNA,BIHAR,800004,No,youth
8948,408-5359802-3679560,5359802,F,50,04-03-2023,Delivered,Flipkart,MEN5025-KR-XXL,kurta,XXL,1,530,HYDERABAD,TELANGANA,500018,No,middle_age
30603,171-7173124-7979515,7173124,M,18,06-01-2023,Delivered,Flipkart,JNE3800-KR-A-M,Western Dress,M,1,725,AHMEDABAD,GUJARAT,380009,No,youth
19808,403-1360326-9281957,1360326,F,30,05-02-2023,Cancelled,Myntra,SET324-KR-NP-XXL,Set,XXL,1,589,NABADWIP,WEST BENGAL,713519,No,adults
30615,171-5543917-4610746,5543917,F,18,06-01-2023,Delivered,Amazon,SAR027,Saree,Free,1,478,Mohali,PUNJAB,160062,No,youth
30627,406-5214982-2810764,5214982,F,18,06-01-2023,Delivered,Flipkart,J0009-SKD-XS,Set,XS,1,990,NAVI MUMBAI,MAHARASHTRA,410206,No,youth
30673,407-0671973-5769957,671973,F,18,06-01-2023,Delivered,Ajio,JNE3518-KR-XXL,kurta,XXL,1,487,CHENNAI,TAMIL NADU,600100,No,youth
19931,407-6667312-8226764,6667312,M,30,05-02-2023,Delivered,Ajio,SET044-KR-NP-XXL,Set,XXL,1,612,KANCHIPURAM,TAMIL NADU,603210,No,adults
30803,405-7839135-1535507,7839135,F,18,06-01-2023,Delivered,Meesho,JNE3546-KR-XXXL,kurta,3XL,1,458,CHENNAI,TAMIL NADU,600100,No,youth
20004,404-5446419-6421111,5446419,F,30,05-02-2023,Delivered,Nykaa,MEN5015-KR-M,kurta,M,1,475,MUMBAI-400001,MAHARASHTRA,400001,No,adults
9033,407-3399660-6743560,3399660,F,50,04-03-2023,Delivered,Myntra,JNE3797-KR-XXL,Western Dress,XXL,1,735,Deesa,GUJARAT,385535,No,middle_age
30976,405-5041238-8009916,5041238,M,18,06-01-2023,Delivered,Ajio,J0341-DR-XXL,Western Dress,XXL,1,1168,NAVI MUMBAI,MAHARASHTRA,410206,No,youth
9056,406-1850577-3929160,1850577,M,50,04-03-2023,Delivered,Amazon,SET356-KR-NP-XS,Set,XS,1,1099,BENGALURU,KARNATAKA,560036,No,middle_age
30988,403-6787728-7311507,6787728,M,18,06-01-2023,Delivered,Ajio,JNE3869-DR-XL,Western Dress,XL,1,948,"PIMPRI CHINCHWAD, PUNE",MAHARASHTRA,411057,No,youth
20019,408-0187548-9133958,187548,F,30,05-02-2023,Delivered,Nykaa,JNE3860-DR-XXXL,Western Dress,3XL,1,614,BENGALURU,KARNATAKA,562107,No,adults
18247,406-4746900-3881908,4746900,M,50,05-03-2023,Delivered,Myntra,SET197-KR-NP-L,Set,L,1,759,BERHAMPUR,ODISHA,760002,No,middle_age
31000,171-8116972-4647530,8116972,F,18,06-01-2023,Delivered,Amazon,JNE1998-KR-311-XXL,kurta,XXL,1,295,BENGALURU,KARNATAKA,560006,No,youth
20039,404-1234455-8782759,1234455,F,30,05-02-2023,Delivered,Amazon,JNE3797-KR-L,Western Dress,L,1,735,CHENNAI,TAMIL NADU,600062,No,adults
31020,403-2322611-8657904,2322611,M,18,06-01-2023,Delivered,Myntra,J0230-SKD-L,Set,L,1,1163,LUCKNOW,UTTAR PRADESH,226012,No,youth
20132,405-4593967-2980334,4593967,M,30,05-02-2023,Delivered,Others,SET374-KR-NP-S,Set,S,1,666,MUMBAI,MAHARASHTRA,400083,No,adults
20160,404-3592328-2005121,3592328,F,30,05-02-2023,Delivered,Ajio,J0147-SET-XL,Set,XL,1,583,KURUKSHETRA,HARYANA,136118,No,adults
20185,402-8219660-0033924,8219660,F,30,05-02-2023,Delivered,Ajio,J0341-DR-XXL,Western Dress,XXL,1,791,ERNAKULAM,KERALA,683577,No,adults
9143,171-9762991-3597930,9762991,F,18,04-02-2023,Delivered,Amazon,JNE3405-KR-M,kurta,M,1,399,VASAI VIRAR,MAHARASHTRA,401202,No,youth
20316,402-5628116-0027519,5628116,F,30,05-02-2023,Delivered,Amazon,J0340-TP-M,Top,M,1,659,BENGALURU,KARNATAKA,560068,No,adults
20340,407-2354254-5923544,2354254,F,30,05-02-2023,Delivered,Amazon,SET378-KR-NP-L,Set,L,1,1299,sedam,KARNATAKA,585222,No,adults
18282,407-3335366-3045943,3335366,F,50,05-03-2023,Delivered,Myntra,SAR027,Saree,Free,1,1096,ERNAKULAM,KERALA,682018,No,middle_age
9161,403-4194718-4233168,4194718,F,18,04-02-2023,Delivered,Amazon,SET244-KR-NP-M,Set,M,1,799,NAUGACHHIA,BIHAR,853204,No,youth
9276,405-6530205-1934715,6530205,F,18,04-02-2023,Delivered,Nykaa,SET405-KR-NP-M,Set,M,1,725,MUMBAI,MAHARASHTRA,400078,No,youth
20365,404-1669127-6965938,1669127,F,30,05-02-2023,Delivered,Meesho,MEN5026-KR-S,kurta,S,1,499,NAGPUR,MAHARASHTRA,440022,No,adults
20386,404-3701762-8241125,3701762,M,30,05-02-2023,Delivered,Flipkart,SAR018,Saree,Free,1,688,CHANDIGARH,CHANDIGARH,160036,No,adults
18458,406-0882694-7456321,882694,M,50,05-03-2023,Delivered,Flipkart,J0341-DR-XL,Western Dress,XL,1,743,BENGALURU,KARNATAKA,560015,No,middle_age
29541,408-0047114-8834732,47114,F,30,06-02-2023,Delivered,Myntra,SAR002,Saree,Free,1,788,JAIPUR,RAJASTHAN,302017,No,adults
9362,403-6182499-0788348,6182499,M,18,04-02-2023,Delivered,Nykaa,J0339-DR-XXL,Western Dress,XXL,1,786,amritsar,punjab,143001,No,youth
18704,408-0416298-5524315,416298,F,50,05-03-2023,Delivered,Flipkart,JNE3618-KR-S,kurta,S,1,375,Dombivli,MAHARASHTRA,421204,No,middle_age
9379,403-5284589-3639508,5284589,F,18,04-02-2023,Delivered,Amazon,JNE3806-KR-L,kurta,L,1,545,agra,UTTAR PRADESH,282002,No,youth
29563,402-0042482-3622708,42482,F,30,06-02-2023,Refunded,Amazon,JNE3543-KR-M,kurta,M,1,365,VIRAJPETE,KARNATAKA,571252,No,adults
29586,403-0415596-9854755,415596,M,30,06-02-2023,Returned,Meesho,J0158-DR-XXL,Western Dress,XXL,1,721,SURAT,GUJARAT,395017,No,adults
29607,408-8498993-2614728,8498993,F,30,06-02-2023,Delivered,Amazon,J0355-KR-L,kurta,L,1,597,KOZHIKODE,KERALA,673005,No,adults
9427,403-6304282-4288315,6304282,M,18,04-02-2023,Delivered,Amazon,NW003-TP-PJ-M,Set,M,1,519,MOHALI,PUNJAB,140306,No,youth
29642,171-7637075-0913162,7637075,F,30,06-02-2023,Delivered,Meesho,JNE3439-KR-L,kurta,L,1,379,CHENNAI,TAMIL NADU,600044,No,adults
18967,171-3479338-0253134,3479338,M,50,05-03-2023,Delivered,Amazon,SET345-KR-NP-XL,Set,XL,1,641,JATARI,UTTAR PRADESH,202137,No,middle_age
9626,402-9014341-1737139,9014341,F,18,04-02-2023,Delivered,Flipkart,J0230-SKD-XXL,Set,XXL,1,1111,MAHRAJGANJ MAHRAJGANJ DISTRICT,UTTAR PRADESH,273303,No,youth
29650,405-0379821-3569909,379821,F,30,06-02-2023,Delivered,Myntra,J0213-TP-L,Top,L,1,563,MIRZAPUR CUM VINDHYACHAL,UTTAR PRADESH,231001,No,adults
19042,408-2517234-0130748,2517234,F,50,05-03-2023,Delivered,Meesho,JNE3160-KR-M,kurta,M,1,729,GURUGRAM,HARYANA,122004,No,middle_age
19250,403-0942004-1266706,942004,M,50,05-03-2023,Delivered,Myntra,SET331-KR-NP-XL,Set,XL,1,597,NEW DELHI,DELHI,110078,No,middle_age
29697,408-6749714-4861958,6749714,M,30,06-02-2023,Delivered,Meesho,SET158-KR-PP-XXL,Set,XXL,1,783,HYDERABAD,TELANGANA,500089,No,adults
29785,403-9013888-7853960,9013888,F,30,06-02-2023,Delivered,Flipkart,NW020-ST-SR-L,Set,L,1,517,Chennai,TAMIL NADU,600119,No,adults
9647,407-7890214-1795531,7890214,F,18,04-02-2023,Delivered,Myntra,SET401-KR-NP-XXXL,Set,3XL,1,999,KARIMNAGAR,TELANGANA,505001,No,youth
29796,406-9738310-8895530,9738310,F,30,06-02-2023,Delivered,Meesho,JNE3510-KR-S,kurta,S,1,457,VASCO DA GAMA,GOA,403802,No,adults
29844,404-4559598-0178735,4559598,F,30,06-02-2023,Delivered,Amazon,JNE3463-KR-XL,kurta,XL,1,561,DHANBAD,JHARKHAND,826001,No,adults
29846,171-9658463-8065139,9658463,F,30,06-02-2023,Delivered,Nykaa,SAR023,Saree,Free,1,1447,HYDERABAD,TELANGANA,500055,No,adults
30010,171-0617805-8413919,617805,M,30,06-02-2023,Delivered,Amazon,SET227-KR-PP-A-M,Set,M,1,571,CHENNAI,TAMIL NADU,600130,No,adults
9654,406-1930278-7314760,1930278,F,18,04-02-2023,Delivered,Flipkart,SET269-KR-NP-L,Set,L,1,824,VENKETRAIPUR,ODISHA,761002,No,youth
30064,402-3387748-4380334,3387748,F,30,06-02-2023,Delivered,Meesho,SET397-KR-NP-S,Set,S,1,999,BOKARO STEEL CITY,JHARKHAND,827001,No,adults
30080,407-1425428-0087544,1425428,M,30,06-02-2023,Delivered,Myntra,JNE3797-KR-XXL,Western Dress,XXL,1,735,CURCHOREM,GOA,403706,No,adults
30147,405-6436708-9835528,6436708,M,30,06-02-2023,Delivered,Amazon,BTM036-PP-XL,Footwear,XL,1,426,BENGALURU,KARNATAKA,560011,No,adults
30152,171-1699991-3686731,1699991,F,30,06-02-2023,Delivered,Amazon,JNE3443-KR-XXXL,kurta,3XL,1,517,VIJAYAWADA,ANDHRA PRADESH,520007,No,adults
9798,405-0725947-1285950,725947,M,18,04-02-2023,Delivered,Myntra,SAR001,Saree,Free,1,643,PUNE,MAHARASHTRA,411015,No,youth
9805,171-3989367-6521149,3989367,F,18,04-02-2023,Delivered,Amazon,PJNE3405-KR-N-6XL,kurta,6XL,1,481,BHOPAL,MADHYA PRADESH,462008,No,youth
28989,408-9095478-7249929,9095478,M,50,06-03-2023,Returned,Amazon,NW034-TP-PJ-XL,Set,XL,1,595,HISAR,HARYANA,125001,No,middle_age
30171,406-6332167-1571507,6332167,M,30,06-02-2023,Delivered,Amazon,J0295-DR-L,Western Dress,L,1,859,HYDERABAD,TELANGANA,502319,No,adults
30208,408-7933517-1092315,7933517,F,30,06-02-2023,Delivered,Amazon,JNE3633-KR-XXXL,kurta,3XL,1,431,THRIPPUNITHURA,KERALA,682301,No,adults
30247,407-7963885-0912343,7963885,F,30,06-02-2023,Cancelled,Myntra,SET374-KR-NP-L,Set,L,1,626,GUNTUR,ANDHRA PRADESH,522306,No,adults
9825,403-6533000-3654713,6533000,F,18,04-02-2023,Delivered,Nykaa,JNE3255-KR-XS,kurta,XS,1,487,THIRUVANANTHAPURAM,KERALA,695011,No,youth
30267,402-0281176-5793972,281176,M,30,06-02-2023,Delivered,Myntra,J0341-DR-L,Western Dress,L,1,743,sathyamangalam,TAMIL NADU,638402,No,adults
8107,404-5627592-1968360,5627592,F,30,04-03-2023,Delivered,Myntra,SET194-KR-NP-XXXL,Set,3XL,1,641,TUMAKURU,KARNATAKA,572104,No,adults
8190,406-9041008-2129950,9041008,F,30,04-03-2023,Delivered,Meesho,JNE3564-KR-XXL,kurta,XXL,1,487,BHIMAVARAM,ANDHRA PRADESH,534202,No,adults
28992,408-5682346-8687560,5682346,F,50,06-03-2023,Delivered,Amazon,J0230-SKD-M,Set,M,1,999,NAVI MUMBAI,MAHARASHTRA,410209,No,middle_age
7526,408-9990889-1937149,9990889,F,50,04-04-2023,Delivered,Amazon,JNE3801-KR-M,kurta,M,1,735,BARUIPUR,WEST BENGAL,700144,No,middle_age
8220,404-1641320-6338735,1641320,F,30,04-03-2023,Delivered,Flipkart,SET376-KR-NP-M,Set,M,1,560,PRAYAGRAJ,UTTAR PRADESH,211003,No,adults
8222,405-4073942-8143531,4073942,F,30,04-03-2023,Delivered,Amazon,J0236-SKD-L,Set,L,1,912,KUNDAPURA,KARNATAKA,576201,No,adults
8309,403-7450855-4765127,7450855,F,30,04-03-2023,Delivered,Meesho,PJNE3068-KR-6XL,kurta,6XL,1,692,MUMBAI,MAHARASHTRA,400064,No,adults
8336,405-9785333-1815527,9785333,F,30,04-03-2023,Delivered,Flipkart,JNE3366-KR-1053-S,kurta,S,1,353,SALCETE,GOA,403716,No,adults
8348,171-2052724-0029906,2052724,F,30,04-03-2023,Cancelled,Ajio,JNE3698-KR-XXL,kurta,XXL,1,399,JUGAULI,UTTAR PRADESH,273164,No,adults
8363,408-0973541-7208327,973541,F,30,04-03-2023,Delivered,Flipkart,MEN5011-KR-XXL,kurta,XXL,1,499,KOLKATA,WEST BENGAL,700032,No,adults
9900,171-4772606-0034748,4772606,M,18,04-02-2023,Delivered,Amazon,SET304-KR-DPT-S,Set,S,1,1125,NEW DELHI,DELHI,110059,No,youth
8376,406-8413751-7367532,8413751,F,30,04-03-2023,Delivered,Myntra,JNE3837-KR-XS,kurta,XS,1,533,THANE,MAHARASHTRA,401107,No,adults
9907,171-6327616-1227515,6327616,F,18,04-02-2023,Delivered,Amazon,JNE3822-KR-XXL,kurta,XXL,1,474,MUMBAI,MAHARASHTRA,400071,No,youth
8441,405-5305628-1182742,5305628,F,30,04-03-2023,Delivered,Myntra,JNE2171-KR-437-XS,kurta,XS,1,518,Hubli,KARNATAKA,580020,No,adults
19364,404-4332512-3891514,4332512,M,18,05-02-2023,Delivered,Flipkart,SET269-KR-NP-XS,Set,XS,1,824,PUNE,MAHARASHTRA,411030,No,youth
8452,408-9186962-9212333,9186962,F,30,04-03-2023,Delivered,Others,SET094-KR-NP-L,Set,L,1,876,HYDERABAD,TELANGANA,500008,No,adults
19379,405-9422508-0145946,9422508,F,18,05-02-2023,Cancelled,Flipkart,JNE3627-KR-L,kurta,L,1,318,LAKHANPUR,JAMMU & KASHMIR,184152,No,youth
19389,171-7923807-5240332,7923807,F,18,05-02-2023,Delivered,Nykaa,JNE3634-KR-S,kurta,S,1,521,NEW DELHI,DELHI,110003,No,youth
19404,405-6251660-2020312,6251660,F,18,05-02-2023,Delivered,Amazon,SET044-KR-NP-M,Set,M,1,542,THIRUVANANTHAPURAM,KERALA,695029,No,youth
7535,404-4666000-2408324,4666000,F,50,04-04-2023,Delivered,Myntra,SET291-KR-PP-L,Set,L,1,599,CHENNAI,TAMIL NADU,600093,No,middle_age
8456,402-0928187-6106704,928187,F,30,04-03-2023,Delivered,Amazon,SET287-KR-NP-XL,Set,XL,1,666,MUMBAI,MAHARASHTRA,400093,No,adults
19432,406-6361940-3102757,6361940,F,18,05-02-2023,Delivered,Myntra,J0342-TP-M,Top,M,1,798,BENGALURU,KARNATAKA,560068,No,youth
19543,171-4221648-1288319,4221648,M,18,05-02-2023,Delivered,Myntra,SET334-KR-NP-XXL,Set,XXL,1,666,SRIKALAHASTI,ANDHRA PRADESH,517644,No,youth
8735,407-1249361-9194736,1249361,F,30,04-03-2023,Delivered,Ajio,J0119-TP-L,Top,L,1,758,BENGALURU,KARNATAKA,560077,No,adults
8738,406-6419327-8729115,6419327,F,30,04-03-2023,Delivered,Others,J0157-DR-XL,Western Dress,XL,1,817,BENGALURU,KARNATAKA,560016,No,adults
19545,402-9359725-6088342,9359725,F,18,05-02-2023,Delivered,Flipkart,MEN5011-KR-M,kurta,M,1,709,DEHRADUN,UTTARAKHAND,248001,No,youth
8792,403-7490717-9220306,7490717,F,30,04-03-2023,Returned,Myntra,JNE3800-KR-M,Western Dress,M,1,761,AHMEDABAD,GUJARAT,380004,No,adults
8795,406-8123055-1000331,8123055,F,30,04-03-2023,Delivered,Amazon,JNE3797-KR-A-XL,Western Dress,XL,1,725,HYDERABAD,TELANGANA,500085,No,adults
7689,408-8563192-0304304,8563192,F,50,04-04-2023,Delivered,Myntra,PJNE3363-KR-N-6XL,kurta,6XL,1,764,BENGALURU,KARNATAKA,560060,No,middle_age
8804,403-8693578-5287502,8693578,F,30,04-03-2023,Delivered,Ajio,JNE3405-KR-L,kurta,L,1,399,NEW DELHI,DELHI,110030,No,adults
8813,407-2570835-5096350,2570835,F,30,04-03-2023,Delivered,Others,SET230-KR-PP-XS,Set,XS,1,795,GREATER NOIDA,UTTAR PRADESH,201310,No,adults
8932,408-6609317-3979505,6609317,F,30,04-03-2023,Delivered,Flipkart,SET253-KR-NP-S,Set,S,1,737,BHAWANIPATNA,ODISHA,766002,No,adults
8994,406-3991504-7930704,3991504,F,30,04-03-2023,Delivered,Ajio,JNE3838-KR-XL,kurta,XL,1,399,BENGALURU,KARNATAKA,560049,No,adults
19607,171-2205178-8757148,2205178,F,18,05-02-2023,Delivered,Amazon,JNE3423-KR-L,kurta,L,1,399,NEW DELHI,DELHI,110029,No,youth
9013,407-0915934-0901158,915934,F,30,04-03-2023,Delivered,Ajio,SET267-KR-NP-XL,Set,XL,1,852,CHENNAI,TAMIL NADU,600077,No,adults
18223,402-7797456-4667516,7797456,F,30,05-03-2023,Delivered,Amazon,JNE3739-KR-XL,kurta,XL,1,453,Chengalpattu,TAMIL NADU,603003,No,adults
7784,407-8652137-7959505,8652137,F,50,04-04-2023,Refunded,Amazon,PJNE3368-KR-5XL,kurta,5XL,1,511,PUNE,MAHARASHTRA,411030,No,middle_age
18224,407-7316272-6535521,7316272,F,30,05-03-2023,Delivered,Flipkart,SAR026,Saree,Free,1,635,BENGALURU,KARNATAKA,560070,No,adults
18233,404-9381656-1681169,9381656,F,30,05-03-2023,Delivered,Amazon,JNE3401-KR-XXL,kurta,XXL,1,301,MUMBAI,MAHARASHTRA,400093,No,adults
18304,405-5343699-2263528,5343699,F,30,05-03-2023,Delivered,Myntra,JNE3160-KR-L,kurta,L,1,729,HYDERABAD,TELANGANA,500070,No,adults
19671,404-2042357-1154769,2042357,F,18,05-02-2023,Delivered,Amazon,SET250-KR-SHA-S,Set,S,1,648,CHENNAI,TAMIL NADU,600126,No,youth
18352,403-6309348-3712347,6309348,F,30,05-03-2023,Delivered,Myntra,SET331-KR-NP-XL,Set,XL,1,635,JALPAIGURI,WEST BENGAL,734008,No,adults
7845,404-5761188-7069131,5761188,F,50,04-04-2023,Refunded,Myntra,JNE2294-KR-A-S,kurta,S,1,544,BHUBANESWAR,ODISHA,751010,No,middle_age
19810,407-0334685-4527511,334685,F,18,05-02-2023,Delivered,Amazon,JNE3688-TU-XS,Top,XS,1,599,WARANGAL,TELANGANA,506009,No,youth
19836,404-2715825-7611528,2715825,F,18,05-02-2023,Delivered,Amazon,SET345-KR-NP-XL,Set,XL,1,618,BHATKAL,KARNATAKA,581350,No,youth
18364,406-9972495-9035517,9972495,F,30,05-03-2023,Delivered,Myntra,J0236-SKD-XL,Set,XL,1,921,HYDERABAD,TELANGANA,500080,No,adults
18455,405-7954522-2088359,7954522,F,30,05-03-2023,Delivered,Flipkart,J0306-DR-XXL,Western Dress,XXL,1,690,BENGALURU,KARNATAKA,560085,No,adults
18528,408-1378601-3061108,1378601,F,30,05-03-2023,Delivered,Flipkart,SET179-KR-PP-XS,Set,XS,1,499,ONGOLE,ANDHRA PRADESH,523001,No,adults
18537,405-3452324-1270733,3452324,F,30,05-03-2023,Delivered,Amazon,JNE2270-KR-487-A-XXL,kurta,XXL,1,529,ROHA ASHTAMI,MAHARASHTRA,402109,No,adults
19851,405-7513653-7736301,7513653,F,18,05-02-2023,Delivered,Amazon,JNE3878-KR-XXXL,kurta,3XL,1,387,CHAMBA,HIMACHAL PRADESH,176310,No,youth
19879,171-8140205-9295538,8140205,F,18,05-02-2023,Delivered,Flipkart,JNE3571-KR-S,kurta,S,1,487,NAVI MUMBAI,MAHARASHTRA,410206,No,youth
19911,402-2203636-8714756,2203636,M,18,05-02-2023,Delivered,Myntra,JNE3800-KR-XL,Western Dress,XL,1,735,LUCKNOW,UTTAR PRADESH,226010,No,youth
18609,403-8710624-1121934,8710624,M,30,05-03-2023,Delivered,Nykaa,J0207-DR-L,Western Dress,L,1,885,Coimbatore,TAMIL NADU,641031,No,adults
19919,405-5990108-7634719,5990108,M,18,05-02-2023,Delivered,Ajio,SET327-KR-DPT-XXL,Set,XXL,1,856,VAPI,GUJARAT,396191,No,youth
18618,404-6434815-8891551,6434815,F,30,05-03-2023,Delivered,Others,J0355-KR-S,kurta,S,1,635,COIMBATORE,TAMIL NADU,641011,No,adults
20043,171-2517766-3402734,2517766,M,18,05-02-2023,Delivered,Myntra,SET217-KR-PP-XXL,Set,XXL,1,786,Haldwani,UTTARAKHAND,263139,No,youth
18642,403-6244711-2912351,6244711,F,30,05-03-2023,Returned,Myntra,SET186-KR-DH-K-M,Set,M,2,1262,PUNE,MAHARASHTRA,411037,No,adults
18666,403-3860494-0079503,3860494,F,30,05-03-2023,Delivered,Amazon,JNE3384-KR-XXL,kurta,XXL,1,295,CALAPOR,GOA,403202,No,adults
18733,403-2271148-3679519,2271148,F,30,05-03-2023,Delivered,Amazon,SET044-KR-NP-M,Set,M,1,612,CHENNAI,TAMIL NADU,600062,No,adults
18791,408-6182988-6741119,6182988,M,30,05-03-2023,Delivered,Meesho,J0339-DR-L,Western Dress,L,1,1091,AMBARNATH,MAHARASHTRA,421501,No,adults
20074,404-9356768-5925914,9356768,F,18,05-02-2023,Cancelled,Flipkart,JNE3468-KR-XXXL,kurta,3XL,1,387,NEW DELHI,DELHI,110092,No,youth
20081,405-0945282-2665107,945282,M,18,05-02-2023,Delivered,Myntra,SET364-KR-NP-XXL,Set,XXL,1,1126,HAZARIBAGH,JHARKHAND,825301,No,youth
7881,404-1596330-9546714,1596330,F,50,04-04-2023,Delivered,Amazon,SET356-KR-NP-L,Set,L,1,1099,TIRUCHIRAPPALLI,TAMIL NADU,620006,No,middle_age
18807,406-6888042-9375528,6888042,F,30,05-03-2023,Delivered,Ajio,JNE3405-KR-S,kurta,S,1,399,CHENNAI,TAMIL NADU,600060,No,adults
20093,405-6237583-8865960,6237583,F,18,05-02-2023,Delivered,Amazon,JNE3721-KR-L,kurta,L,1,292,BALANGIR,ODISHA,767001,No,youth
19066,404-6383906-7553154,6383906,F,30,05-03-2023,Delivered,Myntra,JNE3373-KR-XXL,kurta,XXL,1,376,VISAKHAPATNAM,ANDHRA PRADESH,531163,No,adults
19070,407-7559398-8838724,7559398,M,30,05-03-2023,Delivered,Amazon,SET183-KR-DH-XXXL,Set,3XL,1,759,MUMBAI,MAHARASHTRA,400012,No,adults
19097,404-3601115-3961161,3601115,M,30,05-03-2023,Delivered,Flipkart,SET268-KR-NP-L,Set,L,1,698,Bolpur,WEST BENGAL,731204,No,adults
19105,402-8182637-6286701,8182637,M,30,05-03-2023,Delivered,Flipkart,SET401-KR-NP-L,Set,L,1,999,MARALIA,JAMMU & KASHMIR,181101,No,adults
20120,171-9489218-3595529,9489218,F,18,05-02-2023,Delivered,Amazon,JNE3622-KR-XXXL,kurta,3XL,1,405,BENGALURU,KARNATAKA,560036,No,youth
19128,404-3285460-2207568,3285460,M,30,05-03-2023,Delivered,Amazon,JNE3797-KR-M,Western Dress,M,1,771,NEW DELHI,DELHI,110054,No,adults
8026,171-6878984-4915527,6878984,M,50,04-04-2023,Delivered,Amazon,SET378-KR-NP-XS,Set,XS,1,1245,ADOOR,KERALA,689694,No,middle_age
19229,405-0682326-4961101,682326,M,30,05-03-2023,Delivered,Flipkart,J0339-DR-XXXL,Western Dress,3XL,1,1091,KOLKATA,WEST BENGAL,700020,No,adults
20155,406-6802132-1430702,6802132,F,18,05-02-2023,Delivered,Amazon,SET398-KR-PP-XS,Set,XS,1,1186,MARGAO,GOA,403601,No,youth
28919,404-9218245-4632311,9218245,M,30,06-03-2023,Delivered,Meesho,JNE3797-KR-L,Western Dress,L,1,735,HYDERABAD,TELANGANA,500089,No,adults
28999,403-5087767-2708315,5087767,F,30,06-03-2023,Delivered,Amazon,JNE3762-KR-S,kurta,S,1,329,JAIPUR,RAJASTHAN,302017,No,adults
29013,405-0149228-6619550,149228,F,30,06-03-2023,Refunded,Amazon,JNE3619-KR-M,kurta,M,1,301,KOLKATA,WEST BENGAL,700006,No,adults
17142,403-8673690-3825167,8673690,F,50,05-04-2023,Delivered,Amazon,JNE3787-KR-XXL,kurta,XXL,1,487,MANNARKAD,KERALA,678596,No,middle_age
20236,402-1681476-5211501,1681476,F,18,05-02-2023,Delivered,Myntra,JNE3455-KR-M,kurta,M,1,531,MADANAPALLE,ANDHRA PRADESH,517325,No,youth
29016,406-5868803-6659555,5868803,F,30,06-03-2023,Delivered,Flipkart,SET145-KR-NP-S,Set,S,1,774,NOIDA,UTTAR PRADESH,201301,No,adults
29067,405-2804114-3424335,2804114,F,30,06-03-2023,Delivered,Amazon,SAR011,Saree,Free,1,999,RAXAUL BAZAR,BIHAR,845305,No,adults
29088,402-4204145-4069163,4204145,F,30,06-03-2023,Delivered,Myntra,JNE3865-TP-L,Top,L,1,498,VARANASI,UTTAR PRADESH,221005,No,adults
